,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
9427,0.398,0.727,0,-7.931,1,0.0317,0.000357,0.539,0.645,0.37,145.665,217822,4
9428,0.414,0.905,6,-2.823,1,0.103,0.158,0.0,0.4,0.493,193.637,164160,4
9429,0.349,0.855,5,-1.713,0,0.117,0.185,1.01e-05,0.105,0.409,191.965,198600,4
9430,0.632,0.807,0,-5.893,1,0.126,0.144,0.0211,0.125,0.784,160.174,197933,4
9431,0.401,0.762,5,-5.58,1,0.0395,0.00755,0.0,0.363,0.295,126.11,278000,4
9432,0.169,0.741,2,-2.652,1,0.062,0.00145,0.00291,0.38,0.374,122.687,306067,4
9433,0.61,0.58,1,-6.088,1,0.027,0.573,2.22e-06,0.107,0.328,129.308,285067,4
9434,0.562,0.968,7,-3.718,1,0.0567,0.00371,0.0,0.372,0.564,99.98,155774,4
9435,0.673,0.853,11,-5.988,0,0.0459,0.0113,0.00278,0.202,0.337,135.97,211427,4
9436,0.368,0.976,4,-6.191,0,0.191,0.0314,0.00184,0.947,0.192,124.269,314293,4
9437,0.692,0.947,5,-5.22,0,0.0437,0.000878,1.67e-05,0.256,0.917,119.983,221947,4
9438,0.529,0.815,1,-6.894,1,0.0309,5.28e-05,0.0067,0.849,0.299,109.638,380880,4
9439,0.592,0.394,4,-6.634,1,0.0283,0.742,1.26e-06,0.216,0.303,134.066,248518,4
9440,0.4,0.876,3,-1.822,1,0.0541,0.00335,0.0153,0.209,0.261,79.35,277549,4
9441,0.324,0.316,7,-10.317,1,0.0364,0.548,4.61e-05,0.074,0.17,116.708,175093,4
9442,0.753,0.494,10,-15.127,0,0.151,0.0553,0.412,0.179,0.526,168.011,353307,4
9443,0.609,0.794,5,-6.864,1,0.0366,0.00104,0.0409,0.0833,0.492,121.765,256573,4
9444,0.44,0.788,4,-6.432,1,0.0366,0.0294,0.0019,0.85,0.391,146.779,280373,4
9445,0.237,0.773,11,-6.163,1,0.0328,0.00362,0.0491,0.677,0.189,91.865,550080,4
9446,0.517,0.645,7,-7.172,1,0.0297,0.0629,0.0,0.826,0.39,130.271,167213,4
9447,0.163,0.909,5,-5.359,1,0.144,0.0779,0.078,0.856,0.21,176.261,410187,4
9448,0.487,0.906,1,-5.365,0,0.044,2.55e-05,0.428,0.986,0.555,123.801,242893,4
9449,0.501,0.776,9,-12.869,1,0.0798,0.00279,0.000603,0.092,0.64,134.224,294160,4
9450,0.371,0.796,1,-10.473,1,0.0761,0.00774,0.456,0.612,0.804,135.546,305613,4
9451,0.466,0.899,2,-4.143,1,0.0574,0.000718,0.000443,0.439,0.422,143.947,274707,4
9452,0.522,0.572,9,-8.008,0,0.034,0.000152,0.752,0.0421,0.347,178.094,237667,4
9453,0.552,0.365,9,-10.272,0,0.0531,0.936,0.0215,0.0912,0.469,143.147,219621,3
9454,0.223,0.897,0,-12.225,1,0.129,0.118,0.000667,0.978,0.242,120.069,330071,4
9455,0.547,0.662,1,-4.76,1,0.0276,0.0648,0.0,0.0857,0.531,140.019,273560,4
9456,0.574,0.921,0,-4.538,1,0.0417,0.000662,0.0,0.161,0.87,95.683,171120,4
9457,0.258,0.926,1,-6.949,1,0.144,0.0235,0.0215,0.868,0.349,182.663,449596,3
9458,0.493,0.97,8,-3.948,1,0.149,0.00516,0.00104,0.102,0.215,101.984,120267,4
9459,0.515,0.575,8,-6.36,0,0.0309,0.537,0.0,0.391,0.162,118.484,269213,4
9460,0.499,0.59,2,-9.842,1,0.0435,0.00631,0.000429,0.098,0.238,75.854,208160,4
9461,0.463,0.923,2,-4.222,0,0.072,0.00696,0.0,0.125,0.638,104.915,301519,4
9462,0.305,0.54,7,-6.005,1,0.0307,0.0295,1.94e-06,0.359,0.142,66.983,270533,4
9463,0.466,0.698,8,-6.967,1,0.0629,0.164,0.0,0.127,0.349,109.772,295733,3
9464,0.398,0.809,6,-6.163,0,0.0359,0.00183,0.0,0.334,0.492,128.483,196560,4
9465,0.442,0.985,8,-3.495,1,0.179,0.000499,6.69e-06,0.952,0.278,96.04,235000,4
9466,0.501,0.927,7,-4.58,1,0.0292,0.00686,0.0,0.131,0.611,139.961,211093,4
9467,0.322,0.483,9,-15.374,0,0.0486,5.67e-05,0.0322,0.933,0.0774,115.848,274440,4
9468,0.805,0.57,10,-8.777,0,0.0375,0.005,0.192,0.111,0.814,106.007,234413,4
9469,0.564,0.559,9,-8.811,0,0.0297,0.115,0.0,0.154,0.364,122.283,300200,4
9470,0.578,0.957,10,-5.0,0,0.0988,0.00555,0.000294,0.318,0.468,111.074,188227,4
9471,0.256,0.955,2,-3.605,1,0.145,0.0108,0.0,0.565,0.66,176.941,266107,4
9472,0.718,0.655,5,-5.159,1,0.0295,0.225,0.0011,0.0782,0.874,115.03,249293,4
9473,0.74,0.537,11,-5.984,0,0.0441,0.0133,0.0499,0.0508,0.712,122.029,203427,4
9474,0.568,0.36,9,-10.244,1,0.028,0.519,0.000126,0.245,0.61,139.172,280873,4
9475,0.457,0.825,8,-7.611,1,0.0268,3.29e-05,0.578,0.0548,0.414,82.539,201173,4
9476,0.369,0.962,11,-5.468,1,0.284,0.00126,0.000191,0.859,0.479,144.979,187200,4
9477,0.198,0.848,1,-12.42,0,0.0694,0.0467,0.0485,0.0876,0.322,195.974,268733,4
9478,0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.776,104.019,200373,4
9479,0.656,0.928,1,-4.131,1,0.0311,0.0143,0.000182,0.234,0.947,130.011,149373,4
9480,0.524,0.812,9,-9.241,1,0.0383,0.000217,0.674,0.135,0.42,131.273,163173,4
9481,0.522,0.95,5,-6.159,1,0.0567,0.00246,0.132,0.948,0.549,120.001,190893,4
9482,0.362,0.816,2,-4.607,1,0.0573,0.000594,0.0,0.312,0.48,130.002,478720,4
9483,0.507,0.204,7,-19.574,1,0.189,0.97,0.000163,0.368,0.391,82.364,145427,4
9484,0.632,0.927,4,-10.163,1,0.049,0.627,0.817,0.0571,0.976,132.722,232731,4
9485,0.452,0.54,9,-14.12,1,0.558,0.757,0.000469,0.588,0.773,86.642,157960,5
9486,0.474,0.853,8,-3.775,1,0.12,0.000172,0.00121,0.109,0.559,170.076,241600,4
9487,0.907,0.843,1,-8.604,0,0.324,0.372,0.0,0.1,0.644,92.97,168293,4
9488,0.476,0.605,6,-8.569,0,0.0293,0.4,0.544,0.105,0.458,125.002,189547,4
9489,0.429,0.872,5,-6.006,0,0.0436,0.345,1.01e-06,0.337,0.481,82.685,202040,4
9490,0.447,0.983,7,-5.177,1,0.0955,0.000137,0.41,0.322,0.128,127.145,253000,4
9491,0.334,0.903,8,-3.812,1,0.209,0.00179,0.0118,0.0558,0.487,70.621,176693,4
9492,0.461,0.794,9,-8.711,0,0.0458,0.0757,4.66e-06,0.174,0.525,99.493,302227,4
9493,0.593,0.872,10,-5.591,1,0.0676,0.0453,3.5e-06,0.124,0.41,124.047,285360,4
9494,0.517,0.645,7,-7.172,1,0.0297,0.0629,0.0,0.826,0.39,130.271,167213,4
9495,0.744,0.542,11,-5.972,0,0.0443,0.0147,0.0417,0.0542,0.716,122.032,204600,4
9496,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307,4
9497,0.509,0.874,9,-6.823,0,0.0498,0.255,0.104,0.911,0.683,116.717,468587,4
9498,0.467,0.835,7,-7.084,1,0.0642,0.0745,0.000184,0.26,0.639,91.603,311640,4
9499,0.265,0.97,8,-7.674,1,0.0834,8.75e-05,0.0685,0.718,0.119,152.074,172880,4
9500,0.645,0.688,11,-4.749,1,0.0341,0.0107,0.0,0.186,0.433,139.957,225547,4
9501,0.233,0.192,1,-27.086,0,0.0433,0.0221,0.584,0.129,0.106,120.296,51813,4
9502,0.579,0.872,2,-3.102,1,0.0795,0.469,0.00286,0.087,0.505,120.033,206173,4
9503,0.191,0.705,8,-12.07,1,0.0693,0.309,0.685,0.948,0.444,95.222,496200,4
9504,0.336,0.854,9,-9.195,0,0.125,0.367,0.81,0.362,0.111,120.095,94907,3
9505,0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,232107,4
9506,0.545,0.942,7,-6.708,1,0.0933,0.000805,0.46,0.249,0.544,126.939,241733,4
9507,0.31,0.985,7,-4.062,0,0.0814,2.83e-06,0.895,0.994,0.231,83.931,155547,4
9508,0.526,0.59,2,-10.527,1,0.0301,0.218,0.0,0.0569,0.737,135.323,155147,4
9509,0.387,0.802,1,-4.368,0,0.0541,0.000141,0.501,0.269,0.215,132.802,242587,4
9510,0.58,0.63,8,-11.519,1,0.028,0.408,0.00185,0.944,0.755,94.121,243187,4
9511,0.282,0.648,9,-7.604,0,0.0291,0.012,0.401,0.216,0.117,91.536,331427,4
9512,0.534,0.971,8,-4.074,0,0.0777,0.00833,0.00496,0.276,0.576,125.051,238720,4
9513,0.411,0.982,4,-6.086,0,0.0867,0.00054,0.0106,0.889,0.217,104.951,218867,4
9514,0.687,0.583,6,-13.437,1,0.0725,0.0861,0.0,0.0758,0.62,122.947,214800,4
9515,0.608,0.965,2,-3.407,1,0.0398,0.00331,1.72e-06,0.179,0.589,100.981,176987,4
9516,0.736,0.619,1,-7.099,1,0.0418,0.00467,0.000526,0.301,0.785,125.049,214040,4
9517,0.527,0.762,4,-7.887,1,0.0347,0.00752,0.728,0.114,0.306,93.982,283748,4
9518,0.487,0.906,1,-5.365,0,0.044,2.55e-05,0.428,0.986,0.555,123.801,242893,4
9519,0.49,0.849,7,-3.784,1,0.0329,0.000366,0.206,0.221,0.635,100.675,275747,4
9520,0.726,0.745,2,-6.726,1,0.0685,0.00344,0.233,0.0871,0.721,95.196,331400,4
9521,0.417,0.413,6,-11.499,1,0.0341,0.885,4.81e-06,0.0614,0.285,78.804,253867,4
9522,0.451,0.0585,4,-25.115,1,0.155,0.994,0.969,0.669,0.0,206.551,29400,4
9523,0.178,0.888,4,-6.981,1,0.072,0.0447,0.000328,0.768,0.0575,102.625,249867,4
9524,0.213,0.985,2,-6.254,1,0.184,8e-05,0.0196,0.948,0.08,153.469,338857,4
9525,0.355,0.86,11,-2.92,0,0.0586,0.00556,0.000395,0.0927,0.117,98.913,301843,4
9526,0.486,0.613,11,-13.292,0,0.0313,0.0778,0.0136,0.392,0.238,111.009,323453,4
9527,0.565,0.882,8,-7.382,1,0.0383,0.0872,0.000848,0.36,0.772,136.276,196880,4
9528,0.503,0.952,9,-2.407,1,0.15,0.0235,9.74e-06,0.112,0.539,152.216,178840,4
9529,0.16,0.961,9,-4.907,1,0.0992,0.000523,0.00124,0.746,0.238,133.049,210133,4
9530,0.573,0.919,2,-7.718,1,0.0433,0.00283,0.162,0.0665,0.718,85.502,212512,4
9531,0.154,0.987,9,-3.951,1,0.0875,9.07e-06,0.0559,0.153,0.454,168.127,429199,4
9532,0.479,0.378,2,-14.173,1,0.0421,0.638,0.31,0.11,0.52,200.538,276560,4
9533,0.301,0.658,6,-6.084,1,0.0322,0.098,0.0,0.811,0.338,138.906,273747,4
9534,0.475,0.814,0,-3.6,1,0.0354,0.00954,0.0,0.111,0.548,142.991,273827,4
9535,0.457,0.613,9,-5.756,1,0.0295,0.00463,0.000406,0.0711,0.132,105.111,211373,4
9536,0.483,0.917,10,-3.774,0,0.0646,0.0135,0.0403,0.634,0.163,112.021,296000,4
9537,0.218,0.996,0,-3.884,1,0.445,0.000141,0.152,0.215,0.0395,193.027,325520,4
9538,0.379,0.911,2,-7.585,1,0.07,0.0642,0.0602,0.552,0.186,98.838,160827,4
9539,0.118,0.919,3,-5.323,0,0.092,0.118,0.839,0.542,0.391,77.085,224867,4
9540,0.36,0.909,9,-8.115,1,0.0475,4.15e-06,0.896,0.328,0.533,102.858,240440,4
9541,0.485,0.948,0,-2.68,1,0.131,0.00689,0.0,0.218,0.481,162.966,225813,4
9542,0.367,0.918,9,-5.095,0,0.0895,0.000178,0.000439,0.749,0.394,162.981,216573,4
9543,0.358,0.492,7,-6.136,1,0.0276,0.0795,2.96e-05,0.228,0.196,144.501,301063,3
9544,0.603,0.403,4,-6.619,1,0.0275,0.734,0.0,0.214,0.323,133.865,247200,4
9545,0.624,0.869,9,-6.307,1,0.0419,0.00328,0.000645,0.13,0.546,110.02,198988,4
9546,0.327,0.836,1,-4.132,1,0.039,0.0305,0.0,0.273,0.301,136.167,277013,3
9547,0.66,0.478,7,-7.643,1,0.0291,0.184,0.0,0.202,0.218,117.021,230333,4
9548,0.235,0.767,9,-9.435,1,0.0879,0.0502,0.145,0.21,0.459,188.904,388093,4
9549,0.439,0.966,3,-7.705,0,0.133,0.00418,0.000395,0.629,0.587,145.354,265291,4
9550,0.375,0.941,0,-7.163,1,0.0858,0.000709,0.00016,0.982,0.289,145.138,288382,4
9551,0.41,0.837,0,-3.676,1,0.0494,0.00798,0.00167,0.176,0.316,169.731,182987,4
9552,0.202,0.856,8,-9.984,0,0.179,0.00383,0.124,0.606,0.375,175.185,495760,4
9553,0.482,0.983,5,-5.766,0,0.123,0.0735,2.9e-05,0.106,0.221,92.216,178213,4
9554,0.58,0.996,2,-2.291,1,0.127,0.0193,6.87e-06,0.268,0.202,100.46,189133,4
9555,0.475,0.681,1,-9.348,0,0.0318,0.411,0.795,0.128,0.276,107.785,292507,4
9556,0.539,0.866,8,-5.786,1,0.0282,0.0137,0.283,0.217,0.344,110.033,207867,4
9557,0.76,0.578,7,-5.667,1,0.0254,0.0131,3.45e-05,0.0821,0.699,100.023,203973,4
9558,0.385,0.942,1,-4.62,1,0.163,0.000254,2.92e-06,0.699,0.55,135.429,219000,4
9559,0.49,0.849,7,-3.784,1,0.0329,0.000366,0.206,0.221,0.635,100.675,275747,4
9560,0.338,0.723,4,-3.846,1,0.0334,0.00921,0.000202,0.448,0.299,141.113,199693,4
9561,0.553,0.828,7,-4.854,1,0.0359,0.0103,0.275,0.108,0.745,118.004,206827,4
9562,0.116,0.906,9,-3.726,1,0.0573,0.13,0.000129,0.967,0.351,151.726,170228,4
9563,0.423,0.997,3,-3.191,1,0.333,0.557,5.42e-05,0.978,0.136,144.622,220107,4
9564,0.351,0.932,3,-4.831,0,0.0652,0.000291,1.99e-06,0.731,0.39,121.027,347293,4
9565,0.5,0.396,7,-21.942,1,0.661,0.992,0.932,0.861,0.813,70.374,57773,5
9566,0.391,0.482,10,-7.097,1,0.0303,0.438,2.88e-05,0.159,0.166,76.029,183467,4
9567,0.598,0.95,2,-3.358,1,0.0848,0.00167,0.000388,0.154,0.577,105.267,215000,4
9568,0.265,0.904,4,-6.719,0,0.315,0.00682,0.000119,0.936,0.281,145.684,245970,4
9569,0.541,0.356,0,-9.791,1,0.0352,0.504,0.0,0.12,0.376,113.626,212963,4
9570,0.244,0.979,8,-6.516,1,0.114,0.00451,0.528,0.92,0.0395,115.325,223827,4
9571,0.395,0.996,7,-4.764,1,0.214,0.000504,0.000107,0.234,0.291,93.128,229573,4
9572,0.561,0.868,1,-4.929,1,0.0335,0.000377,0.183,0.382,0.621,106.986,195120,4
9573,0.496,0.687,2,-11.275,1,0.0378,0.0508,0.0149,0.114,0.53,137.562,246507,4
9574,0.0,0.291,1,-16.102,1,0.0,0.818,0.0,0.0,0.0,0.0,7173,0
9575,0.526,0.808,2,-5.926,1,0.0436,0.00511,0.0313,0.891,0.473,72.371,242067,4
9576,0.574,0.631,7,-5.664,1,0.0285,0.061,3.92e-06,0.25,0.362,136.089,210987,4
9577,0.581,0.158,9,-22.52,1,0.692,0.887,3.83e-06,0.285,0.297,83.029,50985,4
9578,0.795,0.888,5,-8.78,0,0.392,0.156,0.00121,0.659,0.709,101.421,185933,4
9579,0.412,0.55,10,-11.7,0,0.0958,0.0254,0.0168,0.812,0.518,138.972,669520,3
9580,0.49,0.905,0,-4.488,1,0.03,0.000459,0.00934,0.202,0.537,94.988,219640,4
9581,0.351,0.6,0,-10.944,1,0.033,0.205,0.00213,0.6,0.359,93.602,269560,1
9582,0.344,0.567,10,-11.437,1,0.0384,0.000127,0.205,0.225,0.613,110.306,213453,4
9583,0.722,0.485,4,-7.69,0,0.0329,0.258,4.95e-05,0.0947,0.365,79.651,101878,4
9584,0.689,0.906,2,-11.04,1,0.049,0.187,1.95e-06,0.231,0.628,101.539,211293,4
9585,0.427,0.162,4,-14.99,0,0.0479,0.994,0.903,0.108,0.307,102.759,83170,1
9586,0.321,0.903,4,-6.297,1,0.0812,0.00215,0.0,0.373,0.163,128.457,255943,4
9587,0.731,0.702,0,-5.997,1,0.0238,0.226,0.0155,0.145,0.669,100.02,261054,4
9588,0.73,0.639,0,-6.987,1,0.142,0.0725,0.000795,0.174,0.563,102.333,223467,4
9589,0.641,0.899,11,-4.992,0,0.0787,0.0407,1.17e-06,0.118,0.562,110.745,220400,4
9590,0.507,0.961,2,-5.221,1,0.0801,0.554,0.0217,0.089,0.706,130.052,134160,4
9591,0.575,0.869,8,-10.174,1,0.0294,0.0349,0.00027,0.333,0.744,130.303,258133,4
9592,0.458,0.92,9,-9.66,1,0.0737,0.00071,0.000365,0.68,0.422,131.724,254867,4
9593,0.38,0.581,7,-4.992,1,0.0288,0.466,0.00175,0.303,0.213,77.411,154267,4
9594,0.409,0.915,2,-7.205,1,0.0667,0.00444,0.0022,0.342,0.409,138.143,283186,4
9595,0.52,0.872,0,-4.354,1,0.0383,6.71e-06,0.246,0.207,0.449,120.006,167133,4
9596,0.47,0.806,2,-7.165,1,0.0369,0.379,0.0624,0.86,0.787,132.359,278907,4
9597,0.317,0.575,8,-12.197,1,0.0745,0.218,0.0785,0.0934,0.35,82.792,223800,4
9598,0.491,0.649,2,-6.906,1,0.025,0.00456,0.0108,0.351,0.422,73.741,308173,4
9599,0.493,0.701,9,-12.648,1,0.0407,0.0126,0.00014,0.195,0.803,148.922,216427,4
9600,0.212,0.972,1,-6.592,1,0.0556,0.0136,0.00401,0.0936,0.229,162.409,219680,4
9601,0.202,0.933,6,-9.963,0,0.11,0.00798,0.000624,0.991,0.133,145.088,187573,4
9602,0.76,0.788,0,-4.917,1,0.228,0.0658,0.0,0.6,0.661,107.513,215000,4
9603,0.597,0.444,6,-8.444,1,0.0327,0.256,0.0293,0.148,0.247,112.091,255013,4
9604,0.635,0.898,8,-6.299,1,0.038,0.525,1.31e-06,0.272,0.963,124.037,168173,4
9605,0.513,0.951,0,-6.838,1,0.047,0.0599,0.000221,0.0474,0.672,139.153,175387,5
9606,0.308,0.862,11,-9.443,0,0.137,0.00738,0.00345,0.858,0.55,109.826,298920,4
9607,0.385,0.491,4,-6.551,1,0.0379,0.193,7.35e-06,0.0906,0.213,120.563,222733,4
9608,0.369,0.592,5,-4.125,1,0.0388,0.00466,0.0992,0.147,0.238,150.047,249333,4
9609,0.559,0.955,4,-3.924,1,0.0412,0.00237,7.06e-05,0.0566,0.957,129.98,191787,4
9610,0.44,0.995,9,-1.795,1,0.141,0.00825,1.62e-06,0.462,0.268,142.809,106720,4
9611,0.51,0.978,0,-1.908,0,0.0783,0.00611,0.0,0.174,0.483,139.04,221600,4
9612,0.513,0.681,2,-6.895,1,0.0926,1.41e-05,0.932,0.232,0.261,122.566,146360,4
9613,0.318,0.753,0,-6.449,0,0.0801,0.114,0.000367,0.883,0.281,129.14,310103,3
9614,0.457,0.23,4,-14.592,0,0.0348,0.698,0.00278,0.235,0.17,108.528,241467,4
9615,0.17,0.995,2,-3.648,1,0.152,0.000104,0.458,0.954,0.159,185.503,204907,4
9616,0.552,0.864,0,-10.576,0,0.0418,0.0176,0.00339,0.0971,0.666,139.96,269984,4
9617,0.283,0.989,1,-3.89,1,0.117,1.08e-05,0.055,0.842,0.31,142.874,188013,4
9618,0.114,0.984,6,-5.017,1,0.219,0.000143,1.52e-06,0.994,0.391,181.803,112640,4
9619,0.189,0.835,2,-5.285,1,0.0543,0.00132,0.00524,0.324,0.0542,104.459,227867,4
9620,0.461,0.676,7,-4.025,1,0.0661,0.00157,8.08e-05,0.177,0.452,147.046,225907,4
9621,0.758,0.935,6,-15.38,1,0.194,0.536,0.0,0.371,0.101,91.121,25693,4
9622,0.474,0.853,3,-5.577,0,0.0472,0.0159,0.363,0.116,0.5,102.065,319667,4
9623,0.883,0.553,6,-13.232,0,0.944,0.0161,0.0,0.228,0.578,91.753,220840,4
9624,0.712,0.712,0,-7.819,1,0.0712,0.0496,0.00699,0.562,0.832,144.853,228573,4
9625,0.215,0.935,9,-4.698,1,0.141,6.38e-05,0.0612,0.697,0.383,112.586,111440,4
9626,0.438,0.882,2,-4.957,1,0.0604,0.0446,2.9e-06,0.0924,0.313,134.534,225160,4
9627,0.328,0.869,9,-5.821,1,0.0412,0.000738,0.000114,0.934,0.334,77.086,295493,4
9628,0.402,0.922,4,-4.259,1,0.057,5.05e-05,2.23e-05,0.239,0.373,133.951,228920,4
9629,0.29,0.937,8,-3.557,1,0.137,0.000238,0.0589,0.317,0.408,148.357,205800,4
9630,0.427,0.17,5,-20.18,0,0.0461,0.699,0.171,0.157,0.107,108.4,328295,4
9631,0.122,0.922,9,-4.177,1,0.0701,0.0977,0.000226,0.98,0.0874,147.862,296008,4
9632,0.76,0.826,9,-7.225,1,0.0689,0.152,0.133,0.372,0.935,139.638,224575,4
9633,0.444,0.818,5,-5.318,0,0.0477,0.0114,1.41e-05,0.127,0.233,145.972,227800,4
9634,0.503,0.921,11,-5.88,1,0.0686,0.00534,0.0,0.169,0.707,164.878,147587,4
9635,0.0885,0.899,5,-5.641,1,0.0778,0.000837,0.256,0.96,0.365,77.466,169733,4
9636,0.266,0.912,2,-8.392,0,0.0919,0.00382,0.0151,0.715,0.205,98.497,171168,4
9637,0.436,0.288,7,-10.726,1,0.0315,0.746,0.00208,0.098,0.268,117.482,311840,4
9638,0.361,0.667,9,-12.007,1,0.374,0.297,1.53e-05,0.949,0.717,80.108,273394,4
9639,0.335,0.956,11,-2.375,0,0.089,4.13e-05,0.595,0.374,0.0375,136.904,299947,4
9640,0.625,0.95,9,-4.407,0,0.0643,0.0222,0.0,0.885,0.571,132.038,143467,4
9641,0.59,0.905,2,-3.631,1,0.0424,0.303,0.00802,0.176,0.626,107.307,204653,4
9642,0.264,0.978,11,-4.719,0,0.103,2.99e-06,0.338,0.124,0.367,156.284,193853,4
9643,0.408,0.972,9,-6.23,1,0.0698,0.0118,0.000965,0.0687,0.345,105.137,281538,4
9644,0.533,0.834,5,-5.525,0,0.0369,0.000892,0.532,0.197,0.355,110.543,244093,3
9645,0.133,0.656,7,-8.035,1,0.0639,0.256,1.29e-06,0.957,0.144,143.27,299431,4
9646,0.25,0.968,9,-2.434,1,0.0714,0.0142,0.0,0.98,0.754,173.059,125693,4
9647,0.567,0.711,2,-3.744,0,0.0788,0.0633,1.68e-06,0.334,0.507,141.058,205267,4
9648,0.65,0.779,9,-6.496,0,0.0655,0.0712,0.0,0.524,0.518,109.989,253591,4
9649,0.491,0.477,7,-15.987,1,0.0633,0.74,0.905,0.118,0.683,146.38,253373,4
9650,0.293,0.906,4,-6.954,1,0.083,0.000546,0.0,0.704,0.467,163.169,209293,4
9651,0.285,0.533,9,-10.539,0,0.0255,0.000728,0.000981,0.0974,0.258,86.042,283427,4
9652,0.218,0.994,1,-5.07,1,0.225,0.000173,0.615,0.96,0.0583,115.355,312089,4
9653,0.567,0.717,1,-14.029,1,0.0413,0.0891,4.32e-06,0.386,0.399,135.092,213773,4
9654,0.371,0.991,0,-3.237,1,0.254,0.00748,0.651,0.929,0.0757,142.309,131160,4
9655,0.679,0.702,2,-8.013,0,0.0348,0.00304,3.17e-05,0.0837,0.204,146.053,222093,4
9656,0.43,0.965,3,-2.884,1,0.0467,2e-05,0.0,0.389,0.476,142.832,207559,4
9657,0.269,0.951,6,-6.441,1,0.12,5.42e-05,0.0377,0.295,0.565,150.061,267231,4
9658,0.369,0.826,2,-6.274,1,0.0601,0.00013,0.0345,0.276,0.633,153.373,189707,4
9659,0.567,0.653,0,-6.867,0,0.0355,4.21e-05,4.71e-05,0.0986,0.29,91.037,235730,4
9660,0.321,0.932,2,-4.945,1,0.063,0.000198,0.0121,0.675,0.506,104.126,202653,4
9661,0.274,0.936,7,-2.925,1,0.0679,0.00179,1.42e-05,0.0685,0.602,169.069,186967,4
9662,0.173,0.821,7,-11.226,0,0.128,0.000224,0.00197,0.475,0.507,123.567,246035,4
9663,0.142,0.74,2,-13.276,1,0.0854,0.00188,0.178,0.292,0.348,172.876,482575,4
9664,0.226,0.585,5,-11.564,1,0.0299,0.188,0.0132,0.526,0.507,149.638,203293,4
9665,0.437,0.669,2,-7.777,1,0.0449,0.023,0.000228,0.109,0.593,175.893,272893,4
9666,0.431,0.98,1,-3.798,1,0.109,0.00679,0.0,0.748,0.211,104.991,373680,4
9667,0.176,0.386,8,-14.893,1,0.0365,0.0216,0.421,0.258,0.0988,89.598,154607,4
9668,0.351,0.636,7,-5.228,1,0.0361,0.232,0.00122,0.962,0.301,140.082,269680,3
9669,0.425,0.978,5,-4.945,0,0.104,0.000292,0.00034,0.405,0.159,103.479,265782,4
9670,0.286,0.576,4,-5.748,0,0.0391,0.103,0.00119,0.431,0.0645,108.661,428560,4
9671,0.717,0.977,7,-5.375,1,0.101,0.161,0.0925,0.213,0.321,133.493,160800,4
9672,0.297,0.83,2,-6.77,0,0.381,0.0673,0.0,0.48,0.186,136.83,84480,3
9673,0.444,0.959,1,-6.439,1,0.0464,3.02e-05,0.809,0.111,0.636,124.936,279533,4
9674,0.445,0.922,11,-3.123,0,0.0568,0.00549,0.0,0.0443,0.519,131.792,274493,4
9675,0.763,0.919,1,-6.273,1,0.212,0.0747,3.17e-06,0.507,0.583,87.097,196107,4
9676,0.352,0.951,6,-6.528,0,0.156,0.00991,0.000136,0.986,0.492,155.983,286040,4
9677,0.372,0.917,7,-7.896,1,0.0814,0.000293,0.00152,0.477,0.302,97.142,346753,4
9678,0.37,0.539,5,-11.7,0,0.038,0.000134,0.437,0.986,0.0877,117.393,472253,3
9679,0.297,0.78,4,-7.223,0,0.035,2.02e-06,0.00226,0.129,0.568,155.77,294453,4
9680,0.661,0.498,11,-13.262,0,0.0337,0.0658,0.0,0.0536,0.746,118.757,210667,4
9681,0.382,0.909,11,-5.632,0,0.0565,0.000367,2.56e-06,0.255,0.454,163.002,197680,4
9682,0.52,0.912,0,-7.512,1,0.0487,0.124,0.00151,0.239,0.702,131.403,370920,4
9683,0.47,0.945,9,-4.378,1,0.045,2.3e-05,0.00544,0.0399,0.379,123.398,396293,4
9684,0.166,0.861,10,-10.447,0,0.0744,4.35e-06,0.33,0.271,0.261,143.073,218360,4
9685,0.224,0.677,8,-6.799,1,0.0373,0.291,2.06e-05,0.134,0.42,170.854,350773,3
9686,0.454,0.312,9,-15.208,0,0.0332,0.82,0.902,0.137,0.0394,100.785,458227,4
9687,0.505,0.484,0,-12.946,1,0.0336,0.0041,0.881,0.195,0.369,98.54,208853,4
9688,0.637,0.794,6,-4.707,0,0.0284,0.00455,4.33e-05,0.106,0.657,105.957,356027,4
9689,0.491,0.456,4,-14.584,1,0.0457,0.971,0.856,0.112,0.324,125.975,388853,4
9690,0.256,0.995,1,-5.46,1,0.158,0.0214,0.000887,0.901,0.0629,134.333,257760,4
9691,0.477,0.0848,9,-26.457,1,0.0686,0.665,0.000325,0.16,0.269,75.265,114407,3
9692,0.517,0.7,2,-6.093,1,0.03,0.0261,0.84,0.12,0.201,136.049,275013,4
9693,0.104,0.79,4,-6.888,1,0.0591,0.0201,1.01e-06,0.921,0.236,158.328,209034,4
9694,0.439,0.709,0,-3.545,1,0.026,0.00565,0.00152,0.131,0.319,81.331,248640,4
9695,0.386,0.995,9,-3.467,1,0.0745,0.00153,8.67e-05,0.153,0.622,170.026,131973,4
