song_id,song_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
6Vy0gvQG1dq7I7yTnNZwiz,am eisernen Steig,Maggie Fletcher,0.162,0.00665,5,-24.185,1,0.0418,0.979,0.894,0.113,0.04,178.642,188773,3,3
1fKfNwz9b2zkY9SoC5NC7I,Dancing Michelangelo,Luis Berra,0.343,0.122,4,-20.408,0,0.0353,0.984,0.929,0.0948,0.304,185.155,138000,4,3
0bDIaybZAxf7Q5bKrHPUVj,Lyon,Melissa Michaux,0.442,0.0982,11,-22.628,1,0.0393,0.992,0.95,0.104,0.461,79.875,143837,4,3
39ObnHa9VOJIwR1nULLXJI,Reisida,Jan Thiel,0.499,0.0321,0,-27.78,0,0.0321,0.994,0.941,0.0851,0.266,95.921,175500,4,3
43puambWzfUexLaMUVfR4H,What We Used To Say,Debra Goulet,0.44,0.0526,2,-29.167,1,0.0573,0.996,0.853,0.223,0.41,94.132,136125,4,3
7hzvYJMRKjJas7foTUrO1J,Tree Angels,Taylor Driskell,0.254,0.0157,10,-24.851,1,0.0477,0.989,0.943,0.105,0.257,205.294,170091,3,3
5XtP7nT6y4Yl8BhnPkDLjr,Gentle,Lennox Cole,0.336,0.00563,5,-27.666,1,0.0421,0.993,0.906,0.102,0.0702,127.266,132402,4,3
3xE0JN7dBupo1lrr6WvZSl,Ripples,Sean Oban,0.482,0.103,2,-28.133,0,0.0315,0.987,0.909,0.0979,0.308,107.59,132000,3,3
2009vxkuztUlRIwJBHnDB3,Introspection,Amadeo Rossi,0.31,0.0218,10,-28.55,0,0.056,0.995,0.936,0.165,0.098,73.497,130156,3,3
5tmfNqexinEYSER5rcjSCj,Bona Fide,Elder Lockhart,0.292,0.0566,0,-23.072,1,0.0428,0.994,0.943,0.108,0.0988,68.667,129500,4,3
3mffU0czrRPDpfUeul2EcJ,Duomo di Milano,Akiko Mina,0.283,0.00966,2,-29.647,0,0.0405,0.984,0.891,0.0918,0.115,87.675,187381,4,3
3c0jigaQuhR3R4c6RGX6Ao,the time has come,Alfons Daiminger,0.383,0.00952,5,-24.973,1,0.063,0.994,0.926,0.111,0.0865,135.194,146811,3,3
18pY1jOgghih2kWeKu6Yhw,Sweet Alyssum,Evelyn Urich,0.442,0.0374,4,-29.257,0,0.0438,0.995,0.931,0.0887,0.285,64.724,141792,4,3
3LYU4JAT6xnEufa2BBwe89,The Remedy,Ana Olgica,0.309,0.0298,7,-24.853,0,0.039,0.992,0.895,0.132,0.105,124.862,174614,3,3
3V6ocwEhy5BD9rpzrLFXfn,Your Own Kind,Maya Sarfatto,0.41,0.0571,5,-26.424,1,0.0437,0.982,0.9,0.105,0.405,127.031,114228,4,3
5TmkmJXYc4wT0lShzHAHJ0,One Another,Wilson Trouvé,0.366,0.0455,7,-27.952,0,0.0474,0.995,0.925,0.11,0.295,123.69,144059,4,3
2sc04X1Z2uVblrt7zqHSYS,Fairfield,Isaac Nash,0.426,0.0848,0,-23.461,0,0.042,0.996,0.966,0.0869,0.472,96.815,128500,4,3
3JRe26tZFIC2y3suUKrJiu,Vogeltrek,Doeke,0.319,0.00912,6,-29.85,0,0.0397,0.994,0.904,0.141,0.324,141.855,134661,4,3
0JdJYYA2fjAGplb5VLYL07,Traces,Leyland Moore,0.424,0.0577,5,-25.12,0,0.0428,0.991,0.902,0.13,0.11,114.351,193916,4,3
6FEpVWSgpAadjPVuKNwCcx,Gouttes,Guilliaume Om,0.222,0.0326,3,-26.193,1,0.0371,0.991,0.907,0.106,0.136,156.849,194250,1,3
1Qc0WMGqchtXtdWTAfDUGm,Toruń,Juliusz Borkowska,0.514,0.0342,5,-24.149,1,0.061,0.996,0.95,0.126,0.273,68.254,155750,3,3
6Rm2rBWk3flMMGPdxASdaU,You Are That,Léonie Deval,0.214,0.0195,11,-30.307,1,0.039,0.994,0.922,0.0928,0.0765,70.457,172875,4,3
4ZvOrYWUCgIRRQ4xwrFbRI,My Promise To You,Maria Buehler,0.321,0.0509,4,-30.458,1,0.0414,0.992,0.8,0.0976,0.244,67.548,143572,4,3
6LTRQ62pQFSr1OmmDYyzVy,Restzeit,Raoul Panzinger,0.318,0.0145,1,-30.296,1,0.0392,0.994,0.86,0.102,0.139,103.81,123374,4,3
5TWGzcdRlJzdY93R7ydCYv,Impact,Dean Caplan,0.54,0.0542,10,-24.203,0,0.0512,0.992,0.96,0.103,0.138,109.981,167684,3,3
2sxEgzrFsAjBq0Yf3PBIfI,Broken River,Lama House,0.618,0.173,2,-25.087,1,0.0446,0.986,0.909,0.11,0.287,114.903,175641,3,3
3g3Ff3nRjNXQlXsYgTM8GT,Always Watching Over You,Ezequiel Johnson,0.215,0.0397,7,-32.43,1,0.0481,0.995,0.935,0.118,0.204,173.678,150000,4,3
4OMvHo3qtNJ2rgo6P1LjB1,Evergreen Tree,Robert Gafforelli,0.183,0.0506,7,-29.054,0,0.0539,0.987,0.907,0.0978,0.103,68.486,180500,4,3
2U98faYK9ltVgZix2ZxZKC,Terrain libre,Arabelle Blanchar,0.23,0.015,7,-31.28,1,0.0446,0.994,0.935,0.103,0.167,122.219,159000,1,3
71i3ssLhtbdlUIK2fOoqNr,Fidelity,Phileas Galle,0.462,0.141,3,-26.623,1,0.0546,0.996,0.948,0.108,0.581,199.768,169784,3,3
4tZrXQIEgv3dydaHjKL6Le,Steady The Ship,Ragnar Seaholm,0.366,0.0215,1,-26.658,0,0.0433,0.992,0.954,0.0952,0.265,156.492,156000,3,3
3m9k6Jc0EvtZEQLUfYd0e9,Rites of Passage,Chris Donner,0.221,0.0557,2,-31.648,1,0.0497,0.993,0.929,0.095,0.176,159.687,191000,4,3
1TMrGaM9S40tOFxW6cEjLQ,Afterglow,Sebastian Henson,0.32,0.0144,8,-27.431,1,0.0441,0.995,0.933,0.112,0.203,165.704,115811,3,3
5iLMqDI5mRCdK2VSIQYf59,Mer Noire,Jonathan Salmon,0.295,0.0136,0,-32.715,1,0.0421,0.985,0.891,0.102,0.113,138.742,146000,3,3
6VJP2WKOkybliacQhLzYQN,Empathy,Ricardo Gardner,0.384,0.00942,8,-27.606,1,0.0371,0.99,0.861,0.115,0.229,59.913,149950,1,3
0iuQP7mkmShmff5cY0CURM,Det er noget jeg vil sige,Amalie Enoksen,0.333,0.0757,11,-25.138,1,0.0435,0.994,0.949,0.106,0.276,96.19,143000,4,3
2GXsUlfyM2BjijJQscU2oB,Song for the Dandelion,Ingeborg,0.515,0.0224,0,-28.703,0,0.0517,0.995,0.94,0.115,0.527,126.688,137255,4,3
2G82CkBfptmOqnGevZDrfM,Nog Geen Siësta,Wesley Klein and Monique Smit,0.815,0.79,0,-3.713,1,0.0479,0.166,0,0.201,0.428,101.012,159844,4,1
6RjHgisPKvOdEQbcXxJSG6,Wat Heb Ik Nu Toch Weer Gedaan,Stef Ekkel,0.822,0.955,9,-3.16,0,0.191,0.285,0,0.131,0.886,124.957,181641,4,1
6DPzYRfnM7rOTjqpl1Srue,Nog 1 Liedje,Engel & Paul and Engel and Paul de Munnik,0.669,0.76,5,-6.981,1,0.045,0.13,6.93e-05,0.155,0.803,93.967,163838,4,1
3ZxJ1LT3SAHn9zJ1Sqjdab,Freaky,Jonna Fraser and SRNO,0.811,0.53,9,-5.917,0,0.184,0.5,3.38e-05,0.185,0.434,103.269,187132,4,2
7KRLuW6FGjcT0erRP4SLfW,Centraal Station,Antoon and Bilal Wahib,0.795,0.625,11,-3.772,0,0.125,0.185,0,0.192,0.789,117.002,141542,4,1
6zRNC5bXxaUHgihZSNMiL8,Superman,Chef'Special,0.655,0.236,3,-10.221,1,0.0331,0.916,0.00888,0.111,0.179,143.62,174144,4,0
6GpjjQHJCXMK8hf1xpBoQQ,Neem Het Leven Met Twee Vingers Schuim,Guus Meeuwis,0.76,0.829,5,-7.248,1,0.036,0.0651,0.000528,0.311,0.798,130.0,166913,4,1
4mfJi6sHY0LjLARpYSLel3,Tegen De Klippen Op,MEAU,0.627,0.144,9,-14.71,0,0.0414,0.943,0.000245,0.106,0.426,87.11,170862,4,0
4t9DHCpBVPkY1ASz4IlK2k,Drink You Away,Ruben Anthony,0.783,0.429,11,-10.034,0,0.0732,0.106,0.565,0.0921,0.379,105.996,199315,4,0
2ykxIQrCNjMhsCklpCEupR,Elektriciteit,OLIVIA and Paul Sinha,0.845,0.494,1,-7.593,0,0.0337,0.124,0,0.0533,0.777,113.008,191560,4,1
2WiRweLP2Y8tr2U6mXYYdP,Een Beetje Liefde,Thijs Boontjes,0.605,0.812,7,-9.164,1,0.0358,0.109,3.29e-06,0.103,0.946,134.947,258776,4,1
0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),Post Malone and Doja Cat,0.733,0.67,5,-6.009,1,0.0751,0.121,0,0.121,0.472,100.964,192841,4,1
6jT11modKRcuxt9pmvAzy2,Superfly,Kevoe West,0.671,0.565,7,-11.512,1,0.0712,0.239,0.358,0.118,0.297,172.104,111628,4,1
4SMMdkI3aMh08Ntf9DxuCh,Eskgrow,Moon Ladder,0.69,0.39,0,-11.915,1,0.051,0.835,0.944,0.106,0.609,168.115,195884,4,0
4mHEsCjfyA1vKlIIgsMDrU,Train Ride,High John,0.496,0.169,0,-19.157,0,0.348,0.511,0.88,0.135,0.515,91.335,151000,4,2
1p0vYiUriWNU5mKQnOFJWI,Gold Plated,Stratotune,0.701,0.294,4,-8.645,0,0.0544,0.792,0.3,0.108,0.438,180.085,133333,4,0
3rDpqMkNK2YLWlGF8bKBmh,Mosaic,Lipstick Fest,0.768,0.593,1,-8.73,1,0.0657,0.148,0.888,0.205,0.783,161.022,196770,4,1
2nQqrEnAZgyP3GcT7tMIdz,Flip Around,Eli Stewart,0.782,0.286,8,-15.759,1,0.112,0.802,0.912,0.109,0.705,99.964,157800,4,0
7vwibWrHgOtEznQEFoF183,Drop In,Looi,0.64,0.232,0,-11.214,1,0.0818,0.358,0.891,0.138,0.472,82.006,121705,4,0
7AkXVemlM82Kzf5UgwRllt,Old Station,Sunday Mode,0.78,0.421,7,-14.824,0,0.106,0.939,0.909,0.226,0.235,82.958,96145,4,0
6o2CDVh5H4PgPdNneKV6vu,Congratulations,El Thesaurus,0.68,0.527,11,-10.131,1,0.0352,0.853,0.873,0.103,0.405,80.008,108211,4,0
2wXW4UKo3pXoINNgTzPlxb,Falling,Perpetual Machine,0.691,0.339,1,-15.284,1,0.0628,0.732,0.93,0.0786,0.308,180.078,133333,4,0
2oZFGXToaoT7opNSoIqE9A,Neon Moon,Peter Rushing,0.562,0.335,2,-17.358,0,0.0354,0.51,0.933,0.11,0.311,152.0,112903,4,0
2J8gE4IMrJhOpKad0UgM25,Sunny Side,Hawk Town,0.675,0.477,5,-11.497,1,0.0459,0.183,0.656,0.0974,0.896,90.004,157500,4,1
2KNFOqcjVlBX4Gq4ieiysa,Frolic,fallover,0.834,0.575,9,-6.629,0,0.0516,0.805,0.91,0.123,0.574,89.961,117417,4,0
0CFkFI1YrAMTd63Uv2vlJy,Cloud Choke,Liam Huston,0.67,0.208,0,-11.758,1,0.0585,0.838,0.937,0.108,0.59,84.985,107294,4,0
0C0YfH9QJ0vh0p4yQyjZyU,Out The Blue - Beat Edit,Slim. and Summers Sons,0.721,0.315,5,-15.366,1,0.147,0.451,0.958,0.0945,0.423,89.976,90947,3,0
0Mllvrh9hG4xmdKkr1MlYZ,silly n proud,Wavy Naps,0.676,0.269,10,-16.69,1,0.112,0.47,0.818,0.14,0.677,84.985,173647,4,0
0Odn9Za3gTEWsnO5i5fMbI,Mom's Spaghetti,Beat Oven,0.695,0.323,4,-9.748,0,0.155,0.0029,0.685,0.0747,0.295,179.861,100000,4,0
1oQt6kTiuPsQEFaHWFH6Pl,Neon Tapestries,Dusty Decks,0.657,0.155,6,-6.702,1,0.0852,0.472,0.92,0.113,0.44,162.269,156037,4,0
7MZgOMd6nDWR4HHJM8NStG,Lots of lofi in one tone,ohlos,0.679,0.232,0,-22.434,1,0.205,0.721,0.872,0.206,0.206,80.011,123703,4,0
0rQsaAlvPA5hJhOJKyUuUv,Holy Smokes,Little Smokey,0.744,0.282,2,-16.783,0,0.0989,0.711,0.895,0.0777,0.416,169.976,91235,4,0
2tbNmBfUatF57h4t3XdFP2,Happy Floating,Bah Linn,0.841,0.483,10,-10.515,1,0.0968,0.236,0.771,0.0924,0.481,83.989,119918,4,0
3Gzs37SLuzINUby4IAD0Hs,Gelato 33,Hazeeman,0.818,0.448,9,-9.342,1,0.161,0.786,0.919,0.0817,0.637,79.976,112461,4,0
5LEb9xW2hBjv2rBZrFgAQa,Endless,MAFFYN and Nick Mosh,0.467,0.742,1,-11.072,1,0.0386,0.721,0.946,0.107,0.719,81.985,162995,4,0
3JH9aeScyGeXQxvwOJvwGk,ways of lofi,trainer,0.702,0.372,6,-9.188,1,0.0958,0.0969,0.677,0.134,0.376,84.001,120000,4,0
1dH6Qxd6ddoyT4D1KNaMS8,Roasted Robusta,Mister Decaf and Chill Select,0.755,0.471,4,-8.817,0,0.0292,0.716,0.798,0.137,0.296,89.021,134831,4,0
0L9PZKDkjAIWrOwAWI100d,Fade Away,Gary Alesbrook,0.738,0.476,9,-13.265,0,0.605,0.817,0.589,0.101,0.462,80.057,135000,4,2
1M3hnX4CScEvCpdqQU5fvq,Parasol,Plusma and Guillaume Muschalle and Thomas Renwick,0.516,0.389,10,-9.567,1,0.117,0.733,0.797,0.124,0.181,151.322,151948,4,0
2n1Ka23Wywa25PNyogEtmf,Feel Good,Tundra Beats,0.667,0.718,8,-5.921,0,0.0343,0.27,0.413,0.114,0.547,97.965,146929,4,1
1KnTl30Tw99mB01rlm5VpN,Another,Zmeyev and Screen Jazzmaster,0.8,0.262,5,-10.434,0,0.0442,0.594,0.837,0.197,0.492,78.992,152000,4,0
6PAYfELVPtKLgBCRtiyEDe,Dot,Harry Hawaii and Future of Lofi,0.61,0.476,5,-12.195,1,0.125,0.706,0.571,0.109,0.47,82.983,143133,4,0
42ONWs84CDvyidcjFTPAdq,BUYING TIME,LiLucifer,0.709,0.372,4,-12.25,0,0.385,0.082,0.915,0.297,0.168,75.006,195280,4,2
3NKrot2fwnmwbNL8MUsWZw,Ice Mountain,Shogi Boy,0.678,0.397,1,-10.937,1,0.0521,0.82,0.801,0.111,0.365,160.13,108008,4,0
2L2aSrua8ZBRMogFhF6I1Q,Elastic,4to28,0.736,0.41,5,-14.587,0,0.0528,0.0361,0.854,0.38,0.587,112.509,121600,3,0
1Rh6LJdVGmt2A3GKGT1KFN,Space Fern,Mujo,0.739,0.0591,11,-9.696,0,0.0708,0.717,0.79,0.0834,0.198,78.971,109683,4,0
5QasMxBFqYtWjljLCm7SR4,Chillin',Lichtboje and Chris Cross and Golden Ticket Tapes,0.844,0.376,10,-8.398,0,0.068,0.0461,0.842,0.115,0.346,89.009,148510,4,0
6i2DGyzis8BuUJRnzbill2,A short break,Sail & Weep,0.693,0.291,9,-9.735,0,0.115,0.819,0.965,0.0929,0.213,79.98,122858,4,0
1N0H9OSGxcSqlGtwk9Wfw4,Breakfast in Bed,Smoodmood and Rebiere and himood and Teau,0.763,0.298,5,-11.063,0,0.0442,0.497,0.47,0.13,0.367,80.003,144000,4,0
6fr0Zk5MAlEvTW6nPf5lad,Golden Hour,Kid Kio and Ale Fillman,0.636,0.471,4,-10.255,0,0.0282,0.0615,0.0912,0.153,0.388,78.017,124231,4,1
6Qo9rLlkAnaPSYzljIFeJ8,Rain,Oilix and Nokimo,0.56,0.157,5,-16.587,0,0.0585,0.76,0.943,0.122,0.665,81.991,128780,4,0
5q3ixgSPx7VC5pC2O1CnQe,Creme De La Creme,G O L,0.662,0.265,6,-12.794,1,0.0361,0.905,0.93,0.0987,0.217,78.215,135622,4,0
0AoHfH1gDhbpqVaVRQnnu4,Crab Cake,Moon Boi Beats,0.717,0.304,4,-13.521,0,0.269,0.572,0.391,0.324,0.761,85.794,117209,4,2
4IkeTPhhp2fOAXNW56t3KQ,Violets,Hologram Tiger,0.769,0.53,7,-9.404,0,0.0622,0.0534,0.8,0.0744,0.467,147.021,205540,4,0
0vMKJMO8lKTLBKs2GjwFlU,daisy chain,kent mills,0.84,0.23,6,-18.23,0,0.0474,0.496,0.826,0.0968,0.209,119.992,136000,4,0
35Up1VtzDnwdBleWKlDKxO,Cantaloupe Island - Spotify Singles,Bluewerks and Oatmello,0.626,0.518,0,-11.463,0,0.0379,0.484,0.676,0.58,0.383,77.993,121361,4,0
04C2LgeOlMKZjkstPaEOf1,Jazzy Spring Latte,Mister Decaf and Chill Select,0.691,0.515,0,-7.95,0,0.0387,0.823,0.504,0.114,0.38,80.0,150000,4,0
7wTNpBT6CO7CuQKYY6xT3J,Shine,OnurOHA,0.829,0.217,5,-14.607,1,0.21,0.515,0.931,0.11,0.286,140.056,150875,4,2
1bFyCsovM08mc6UjBhrOAX,Colors of the Sky,BestPaul and Siesta,0.632,0.371,4,-11.329,1,0.0526,0.783,0.41,0.104,0.265,180.046,128000,4,0
6g8WlgW1divhDIY4arP8t3,windowsill.,Nosmoh,0.523,0.228,1,-15.001,0,0.0334,0.781,0.845,0.103,0.475,85.719,134490,4,0
27jvsfhkGIMB9xZw8PLBat,Who Would Have Thought,Chill Moon Music and Temple and Josh Tarzi,0.66,0.423,10,-8.61,0,0.107,0.789,0.802,0.0988,0.738,180.03,146833,4,0
4u5w1JuCYy3taIwsQWlCqc,Parlour,Jake Jurant and Chill Select,0.656,0.432,0,-11.771,1,0.137,0.798,0.722,0.32,0.363,171.898,125581,4,0
7I9YFbEsvtYfAnR7MEdSCi,Snacks On The Beach,Shierro,0.645,0.488,6,-9.646,1,0.036,0.407,0.739,0.155,0.214,78.008,150769,4,0
6bQFatbO5hWuTfPwCporLP,One Hitter,Clifford and DESH and Louk,0.659,0.51,11,-9.553,0,0.0818,0.305,0.58,0.0583,0.375,92.131,152609,4,0
567VmFClXWB2XCgMWEOo7P,Reflections,Nokiaa and Deauxnuts,0.799,0.278,1,-13.996,0,0.511,0.0485,0.895,0.103,0.577,180.045,171578,4,2
1j0ocgsF8l1m5yiVjfgmMa,Summer in the Streets,Living Room and Adrian Planitz,0.76,0.397,10,-13.063,1,0.0926,0.305,0.832,0.118,0.831,88.997,109888,4,0
0oc0tEnzojBIr5O7inoEMC,Amber,yunis,0.55,0.557,4,-7.207,0,0.0299,0.607,0.655,0.286,0.184,140.027,116073,4,0
6SifLfcOTml8LV7f9LaVwH,City Blues,Dulcet,0.705,0.261,5,-11.423,1,0.0491,0.834,0.0999,0.119,0.153,82.044,90732,4,0
31cAdgsOf2Cr8feLpZWl4F,Wonderful,Kubuch and Chill Moon Music,0.813,0.394,7,-11.828,0,0.0979,0.668,0.495,0.288,0.384,74.984,110925,1,0
5vLmed5xWfDEiwAbkBPOQG,Like Water,DAO and Tom Doolie and Cap Kendricks,0.826,0.474,2,-8.743,0,0.374,0.401,0.44,0.0795,0.567,85.046,125647,4,2
0W0nUfbrPMHfjx2W1rtmQR,So Be It,Mr Muddy,0.848,0.199,9,-13.208,0,0.15,0.182,0.915,0.102,0.0715,150.048,160000,4,0
7An9ystJ5VTcPIsTO7x4tb,Out For a Walk,Same as Different,0.889,0.273,1,-10.629,1,0.0727,0.32,0.47,0.166,0.395,88.004,109091,4,0
6eNdKA73IIJr2SU4AbFzDf,Old School Love,Lonely Joyman,0.724,0.151,7,-16.933,0,0.0805,0.757,0.89,0.146,0.0839,87.003,166897,4,0
6aUu7XAvrwqJfOXkG3YLZ1,Garden Araki,Pat Poker,0.394,0.137,9,-15.433,1,0.0985,0.919,0.926,0.111,0.18,80.144,143704,4,3
5HGbCqPkdjQMuzA4FuHZ2F,Cryon,Rhode Chain,0.751,0.245,6,-13.986,1,0.177,0.904,0.951,0.121,0.559,79.997,157500,4,0
7vIxfxNI94g3qeGJ6xoJBA,Watanabe,KLIM,0.745,0.377,10,-10.774,0,0.223,0.183,0.781,0.247,0.361,171.894,119079,4,2
76heI7b5Q3qAGuFVU0Ht1B,Nostalgia,Scarabeetz,0.358,0.464,10,-17.083,0,0.0387,0.844,0.907,0.107,0.469,140.199,89312,4,0
591Z0AjDTbD7gMlW5iQWKb,Diner,David Cutter Music,0.744,0.424,1,-10.82,1,0.0538,0.0238,0.852,0.11,0.633,89.993,126057,4,0
1e0tOvl9ZaWyxGgGWEA4Md,Blackjack,Tabi,0.601,0.4,9,-11.544,0,0.029,0.822,0.859,0.111,0.159,89.947,213333,4,0
04emr6g1YI9iOjVvBM0qiQ,Diamond In The Back,Lamar Azul,0.879,0.356,6,-11.117,1,0.209,0.103,0.349,0.0487,0.731,92.998,102518,4,2
7v89QCczM2yBlFTjlZhvbM,Brew,Quist,0.841,0.243,9,-11.239,0,0.041,0.628,0.888,0.089,0.302,139.887,82286,4,0
5eF05n2gqGMhPPaylRsrrU,Distant Stars,Zmeyev and Screen Jazzmaster,0.696,0.308,11,-11.769,0,0.29,0.659,0.793,0.0892,0.757,79.949,120000,4,2
6ZvDVvzD7W02NIKebeS7he,Night Cafe,Kind Puppy and Chill Select,0.767,0.31,2,-10.502,0,0.0616,0.373,0.864,0.111,0.487,79.977,144000,4,0
3yk4ibm1e9NKfcT7CLsbIq,Montara,Pandrezz and j'san and Epektase,0.835,0.195,1,-11.374,1,0.0741,0.884,0.954,0.11,0.149,92.036,125217,4,0
6dL7z10QINju4SHT3O3cxC,Who's World Is This?,Shuko and Saib,0.637,0.447,1,-7.697,0,0.0954,0.101,0.909,0.0973,0.791,89.9,156430,4,0
6ziC95AXSfHpzieMwruS2P,Forty Winks,Ben Bada Boom and c e c e l i e,0.712,0.326,8,-14.234,1,0.158,0.162,0.464,0.334,0.176,172.045,205625,4,1
7HBhOT7IEZgtsKwbGOpJi8,Sunshine,Becky Bowder,0.482,0.245,0,-19.995,1,0.03,0.606,0.86,0.118,0.425,158.036,142785,4,0
4RwJDAOh06mjuEGXjr9JbL,Mystiqa,Duane Drew,0.871,0.415,0,-10.747,0,0.165,0.272,0.14,0.137,0.178,135.988,141567,4,0
0PMlGvzeLrQ27h8oGyfGMV,After Surf Sandwich,Breakfast For Brunch,0.63,0.357,4,-17.251,0,0.0409,0.783,0.861,0.19,0.324,150.011,152200,4,0
6qo8HnjJda3Qmq7Rz9grjD,Little Waves,Moderator and Thomas Prime,0.74,0.466,3,-8.912,0,0.0519,0.643,0.898,0.17,0.633,74.985,173400,4,0
7GzdWuACBcAB9nmz0JJ4Pl,Social Jazz,Billy Bass,0.852,0.395,11,-10.533,1,0.173,0.0782,0.869,0.0968,0.825,85.006,121436,4,2
7qX1RxZ0kLJ225EyXsCC8v,DRS Train,sentiment:lo,0.507,0.635,10,-5.635,1,0.0329,0.67,0.896,0.211,0.359,75.023,110400,3,0
1MmAvvKSQmx033XMJfzyBC,Sandbaggin',Montreux Stay-Behinds,0.632,0.653,2,-9.898,0,0.0383,0.792,0.87,0.175,0.375,75.044,100733,4,0
2ZTZ2Wi5D6EbFbkF4Gtn3D,Du Bon Pain,pipetiger,0.815,0.128,7,-20.838,1,0.191,0.901,0.888,0.11,0.622,140.023,110000,4,2
5hje2hLvJnZaWwZX691Kb7,formula too complex,next without for,0.693,0.205,4,-12.93,0,0.12,0.756,0.92,0.111,0.143,85.008,106588,4,0
3oOFrBFkh8vvEOhBgzB9PR,mosaic maker,Rollin Hand,0.538,0.404,7,-10.752,0,0.0375,0.721,0.415,0.139,0.117,155.768,151322,4,0
75eiia6TRFAdCyuOPXz5pu,Omakase,"Beats Me, Innit?",0.593,0.284,10,-15.082,1,0.0316,0.789,0.936,0.382,0.157,79.936,151604,4,0
2rdlNy8ioOeyHNzcgp5lRw,Low Key,Cloudchord and Soul Food Horns and Saib,0.758,0.577,8,-8.259,1,0.0921,0.583,0.65,0.133,0.521,88.395,155091,4,0
09EA7muQkLpLQRFUcEBtK1,minnen,FREJA,0.539,0.568,8,-10.982,0,0.343,0.823,0.937,0.115,0.662,87.732,158182,4,2
0dgAgBQijLtATLnQ9wxjrk,Principles,_91nova,0.747,0.476,0,-7.668,1,0.0573,0.318,0.345,0.154,0.5,86.003,125560,4,0
5i0QmCyCt4qJudSqoNbu17,Wonder,Dixxy,0.766,0.408,5,-10.897,0,0.0469,0.897,0.717,0.105,0.104,100.981,192494,4,0
1cpPta2P0aGxUn6F6Up96n,Río Ocho,Pachakuti and young.vishnu,0.711,0.299,0,-15.299,0,0.0732,0.733,0.879,0.105,0.365,86.022,136053,4,0
7lKqJYhKWmuxtHHSiGg9un,Beyond the Oak Trees,Hz. and Strong Maurice,0.76,0.372,7,-9.15,1,0.0318,0.741,0.783,0.104,0.349,89.99,173333,4,0
4iZ2xIWITnUiSJYAsVkKy6,Hertz,Twinkz,0.64,0.506,11,-11.432,0,0.0396,0.436,0.913,0.108,0.46,87.975,110455,4,0
4CUcBdtk6vfz1AEantq8Yh,Long Walks,Joi Casette,0.591,0.322,7,-9.765,0,0.0741,0.58,0.951,0.0768,0.42,156.647,124808,4,0
0yvdmeWytGMCzDAABS9HQ1,Float,Noflik and .multibeat,0.816,0.375,4,-14.577,0,0.258,0.716,0.839,0.515,0.493,93.027,168000,4,2
7knt6DCTc2JhUBQLkJVzDM,Wisdoms,ØDYSSEE and anbuu,0.652,0.363,1,-9.216,1,0.0488,0.839,0.943,0.121,0.337,79.945,117000,4,0
2mooZdBPN5CMd9sLLqn7rl,Dreamz,August Sky,0.765,0.315,9,-14.815,0,0.0413,0.933,0.936,0.18,0.198,87.986,229773,4,0
5FQippF8g8Nb5n7Gd9e2x3,The Truth,MVR Music,0.563,0.474,9,-10.367,1,0.0305,0.374,0.91,0.676,0.673,83.982,140000,4,1
6zvGDFWAM91P1huvcUgPo3,wrong room?,slowerful,0.781,0.405,1,-8.873,1,0.0947,0.176,0.789,0.275,0.362,170.082,149647,4,0
0UkpfwUKYe6uzYxhH3KnIB,1 Step Ahead,Oyh!,0.639,0.435,0,-11.968,1,0.0873,0.862,0.866,0.0989,0.342,80.375,120020,4,0
1EgG7IPC4yKKERNx9caeck,The Warmup,Cereal Party,0.802,0.324,9,-12.239,0,0.0382,0.448,0.921,0.111,0.146,132.009,150155,4,0
3ZVLP49KrKZakJz9w55ef7,los beachos,Lobby Lingu!n!,0.618,0.599,6,-12.1,0,0.15,0.371,0.827,0.834,0.256,172.057,132209,4,2
3nqicEuiIvZvqtHeQtue74,Magic Mind,Duane Drew,0.664,0.0289,1,-19.85,1,0.146,0.89,0.781,0.0917,0.0866,140.04,155424,4,3
5UgCKTRv3o4HrS5gOLUN4b,Out Of Order,Tzeri,0.631,0.214,7,-20.236,1,0.0436,0.958,0.912,0.179,0.193,79.99,141000,4,0
0kDJu1vVdvQd8zgoGMTjNr,New Canary in Town,Zoozzy,0.773,0.177,10,-11.435,0,0.117,0.878,0.7,0.125,0.425,90.036,197058,4,0
0wIvtei7sFyuvMwG5bRfSo,Elevator Vibes,STAY THERE,0.701,0.421,9,-9.891,0,0.107,0.471,0.859,0.338,0.282,71.93,166138,4,0
6AnCrCwqMrMvAUlDjb2pLq,Alicia,Da Sacnite,0.823,0.211,1,-8.711,1,0.0434,0.447,0.721,0.0974,0.765,85.012,135529,4,0
3JSg9IUjqze3mySqLn4HmT,Chanterelle,Silva Sax,0.781,0.205,7,-12.156,1,0.236,0.398,0.89,0.115,0.586,85.2,225882,4,2
2IfYpqvhlKUQ7BcURXGWHo,Latex,Sail & Weep,0.689,0.362,4,-12.357,0,0.04,0.825,0.454,0.113,0.564,86.992,157356,4,0
4fWFGd70ErhNWIr3B1caod,wandsworth park,flowtide,0.712,0.378,10,-9.692,0,0.176,0.93,0.917,0.109,0.241,80.089,107578,4,0
